GlobalID,OBJECTID,address,address2,apt_room,arrive_date_time,cleared_date_time,dispatch_date_time,exposure,incident_number,incident_type,incident_type_description,platoon,station,Longitude,Latitude
4108a759-f03e-400f-abad-6c85ced5ea90,594788,"8015 BROWN BARK PL RALEIGH, NC 27615",                                        ,               ,1436482980000,1436483640000,1436482680,0,15-0020911,200,Overpressure rupture explosion overheat other,C,4,-78.6557040667767,35.888024020016594
e1af1697-1457-4289-a944-e7b4cf9de091,594789,"3113 CHARLES B ROOT WYND RALEIGH, NC 27601",INDEPENDENCE VILLAGE                    ,344,1436794140000,1436794320000,1436793960,0,15-0021303,622,No Incident found on arrival at dispatch address,B,14,-78.7084515538354,35.82600489920163
b4d867da-aa7f-417d-b93e-bb1807679ab7,594791,"3603 SUE ELLEN DR RALEIGH, NC 27601",                                        ,               ,1437431640000,1437432180000,1437431220,0,15-0022064,445,Arcing shorted electrical equipment,B,19,-78.579149871826,35.832972703333745
ae4e8109-4e1c-40f9-97f8-c31b3145099c,594792,"2725 POOLE RD RALEIGH, NC 27601",SLADE RESIDENCE                         ,               ,1435877280000,1435877640000,1435877160,0,15-0020170,730,System malfunction Other,B,12,-78.59724649431004,35.77215496574533
45b72c52-17cc-4f78-a6d0-f824683580ae,594793,"9428 BELLS VALLEY DR RALEIGH, NC 27601",                                        ,               ,1435943280000,1435943580000,1435942980,0,15-0020244,651,Smoke scare odor of smoke,A,29,-78.73852070503389,35.91253296430944
1754a92e-430c-4bdc-a812-409b6de4ccd9,594795,"4953 LIVERPOOL LN RALEIGH, NC 27601",                                        ,               ,1438376460000,1438376700000,1438376160,0,15-0023226,700,False alarm or false call Other,B,21,-78.55694538110848,35.803882236763805
37baf190-6761-43bf-abdd-4c974dfe251e,594796,"5108 PINEHALL WYND RALEIGH, NC 27601",                                        ,               ,1437628620000,1437628620000,1437627960,0,15-0022309,743,Smoke detector activation no fire - unintentional,B,21,-78.5525299422981,35.81988809364353
aa52c560-6315-4a84-947f-842dd9b86b1c,594797,"KAPLAN DR & KENT RD RALEIGH, NC 27606",                                        ,               ,1436853540000,1436855760000,1436853180,0,15-0021391,445,Arcing shorted electrical equipment,B,8,-78.70446526269414,35.777281030284364
888f3c74-fa0a-4d97-b3cd-ebbcf0a9cb87,594798,"5915 DIXON DR RALEIGH, NC 27601",NOEL RESIDENCE                          ,               ,1438021620000,1438021980000,1438021140,0,15-0022792,743,Smoke detector activation no fire - unintentional,C,16,-78.6495275392423,35.86055275980667
e4ea7d2e-38e9-4e8d-9ab2-44fd501bc987,594800,"128 CLARENDON CRES RALEIGH, NC 27601",ENLOE                                   ,               ,1436898480000,1436898600000,1436898240,0,15-0021418,743,Smoke detector activation no fire - unintentional,C,7,-78.60269790444204,35.780665145967724
05d6ca29-571b-4d6f-9bcb-728c7a70572d,594801,"5344 SEASPRAY LN RALEIGH, NC 27601",                                        ,               ,1436149200000,1436160960000,1436148840,0,15-0020502,111,Building fire,C,27,-78.54539643499994,35.78762363135122
e04c574f-ea5b-436a-a071-8a673a6be615,594802,"OLD WAKE FOREST RD & PACIFIC DR RALEIGH, NC 27601",                                        ,               ,1436410740000,1436410920000,1436410380,0,15-0020824,622,No Incident found on arrival at dispatch address,A,15,-78.60530570472869,35.85079255134048
033b4a2b-e37b-4036-8322-0363e3a85cd2,594804,"2 BROUGHTON DR RALEIGH, NC 27605",NCSU D H HILL LIBR                      ,               ,1436484600000,1436486040000,1436484420,0,15-0020916,745,Alarm system activation no fire - unintentional,C,5,-78.66896580997621,35.78761353223465
f66b68a4-6d6d-460b-bc51-c328fd9c0480,594806,"567 E DAVIE ST RALEIGH, NC 27601",                                        ,               ,1437552600000,1437553380000,1437552300,0,15-0022219,411,Gasoline or other flammable liquid spill,A,3,-78.6302789684419,35.775367731195885
87432912-f941-4007-b859-04a4c8931e78,594807,"625 HUTTON ST RALEIGH, NC 27601",                                        ,               ,1437752340000,1437754860000,1437752100,0,15-0022465,412,Gas leak (natural gas or LPG),B,8,-78.70204562083195,35.79007787463687
59fdd402-e26f-434b-ae47-a8ced27ee167,594808,"6451 TRIANGLE PLANTATION DR RALEIGH, NC 27601",CASSIDY TURLEY/PLANTTION POINT          ,               ,1436226360000,1436226900000,1436226060,0,15-0020593,700,False alarm or false call Other,B,15,-78.58092972276307,35.87356407066697
db2f772e-667c-4262-b9b5-1a3a04a953e6,594809,"802 SEMART DR RALEIGH, NC 27601",TRADEMARK PRPOERTIES                    ,               ,1437397080000,1437397680000,1437396720,0,15-0022014,745,Alarm system activation no fire - unintentional,B,3,-78.64009444542813,35.79038071430435
adf74afb-af49-494f-a2ac-adcd71eaba7d,594812,"1725 NEW HOPE CHURCH RD RALEIGH, NC 27601",WALMART RA                              ,               ,1436699580000,1436700420000,1436699220,0,15-0021166,740,Unintentional transmission of alarm Other,B,11,-78.6098613049779,35.83574479696773
b7757146-dc81-41b4-aad5-e78482caf34a,594813,"MARSH CREEK RD & FAVERSHAM PL RALEIGH, NC 27601",                                        ,               ,1436238480000,1436239680000,1436238120,0,15-0020608,162,Outside equipment fire,B,11,-78.5747717050151,35.82036340868477
b7a2e47c-1a5d-4c94-984c-a55b33c3eb57,594814,"6412 CAPITAL BLVD RALEIGH, NC 27601",HILTON GARDEN INN RA                    ,               ,1436460780000,1436460840000,1436460480,0,15-0020876,745,Alarm system activation no fire - unintentional,C,19,-78.57923813130267,35.87215838810539
b79071d2-6ef3-4ed6-a352-5c288ea333e6,594815,"6675 FALLS OF NEUSE RD RALEIGH, NC 27601",POLE PLACE FITNESS                      ,               ,1437258360000,1437258660000,1437258120,0,15-0021836,730,System malfunction Other,C,15,-78.6229805493222,35.87468571610869
e6ec2f01-16bf-4a79-aa8c-7e62e3fa9e83,594816,"4100 WESTERN BLVD RALEIGH, NC 27606",CIRCLE K RA                             ,               ,1437788220000,1437788640000,1437787980,0,15-0022524,700,False alarm or false call Other,B,8,-78.69420410724095,35.784167707118755
23e53639-4b44-4e0d-975f-63f58649713c,594817,"222 GLENWOOD AVE RALEIGH, NC 27601",222GLENWOOD                             ,               ,1435847040000,1435848600000,1435846860,0,15-0020113,745,Alarm system activation no fire - unintentional,B,1,-78.64739211894613,35.78340831373209
97f2dfff-b61b-49cb-8548-b78a54375a66,594818,"8801 CAPITAL BLVD RALEIGH, NC 27601",MALLINCKRODT                            , PROCESS #1    ,1437319500000,1437320040000,1437319320,0,15-0021909,743,Smoke detector activation no fire - unintentional,A,22,-78.55849125684664,35.898895140178844
3be61567-587e-42ad-a133-92558c4514d8,594819,"TRENTON RD & TRINITY FARMS RD RALEIGH, NC 27601",                                        ,               ,1436405700000,1436407140000,1436405220,0,15-0020813,622,No Incident found on arrival at dispatch address,A,14,-78.74397770987348,35.81889420086345
0d9b9b3e-eb62-4a87-bada-1ada97eb90bc,594820,"8601 OLDE STATION DR RALEIGH, NC 27615",                                        ,103,1436323800000,1436324880000,1436323440,0,15-0020719,440,Electrical  wiring/equipment problem Other,C,4,-78.6581214116467,35.89869830097014
3fc122a5-cd9a-47da-9737-c1aedeeab594,594823,"1313 FORESTFORD CT RALEIGH, NC 27601",                                        ,               ,1435787520000,1435787940000,1435787040,0,15-0020050,611,Dispatched & cancelled en route,A,26,-78.58628604891719,35.75928611827183
66a4f8d8-e7f6-4388-b927-2216596b7f38,594824,"4531 NEW BERN AVE RALEIGH, NC 27603",WIDEWATERS NEW BERN COMMONS             ,               ,1437692340000,1437693300000,1437692100,0,15-0022398,745,Alarm system activation no fire - unintentional,C,21,-78.55875147542824,35.79831397231329
ac5f3f74-d2fd-429e-b747-7c067481e2d9,594825,"400 CEDARVIEW CT RALEIGH, NC 27601",ACHIEVEMENT SCHOOL                      ,               ,1437573060000,1437573840000,1437573060,0,15-0022235,745,Alarm system activation no fire - unintentional,B,9,-78.63136358892605,35.856609812006425
ec667ca6-f8b7-417a-b488-0fdbb9b993ba,594826,"4304 BURCHARD DR RALEIGH, NC 27601",MANSO RESIDENCE                         ,               ,1436886240000,1436886420000,1436886000,0,15-0021410,700,False alarm or false call Other,C,28,-78.51708568386786,35.89563809893711
848dc8f1-66bb-4d6f-a669-390843df67a1,594827,"9604 POST MILL PL RALEIGH, NC 27601",                                        ,               ,1437366300000,1437367380000,1437365940,0,15-9019264,500,Service Call other,A,18,-78.67578535698088,35.910651865189585
0e6c62e3-feff-4b36-835d-1fa46873872c,594828,"609 GLENMILL CT RALEIGH, NC 27606",                                        ,               ,1437368220000,1437369300000,1437367860,0,15-0021990,412,Gas leak (natural gas or LPG),A,8,-78.70239798320551,35.773194527753816
0ed2d6ae-dc0c-455d-b8ac-81a7e7f359ee,594829,"8241 ALLYNS LANDING WAY RALEIGH, NC 27615",                                        ,101,1437234060000,1437240240000,1437233760,0,15-0021796,111,Building fire,C,4,-78.65048706932315,35.892300754767064
71d3f04e-6977-4630-b798-c4c4e3cc1932,594830,"118 E SOUTH ST RALEIGH, NC 27601",SHAW UNIVERSITY ESTY HALL               ,               ,1438187220000,1438187700000,1438187040,0,15-0022977,743,Smoke detector activation no fire - unintentional,B,1,-78.63799119020901,35.77208257596759
3ab1d683-35d0-48a2-8a46-645e722a161e,594831,"7816 HEMLOCK CT RALEIGH, NC 27615",                                        ,               ,1436355240000,1436355720000,1436355060,0,15-0020741,730,System malfunction Other,A,4,-78.65075732118817,35.88320863434065
2f379d94-9fc1-4582-a51b-acee6c4f8ea0,594832,"6104 MCDEVON DR RALEIGH, NC 27601",SALEH                                   ,               ,1437669180000,1437672000000,1437668940,0,15-0022361,743,Smoke detector activation no fire - unintentional,C,29,-78.73520480323295,35.91531368185623
07083244-1f7f-4cb5-b750-d2fb06b6b4b3,594833,"301 N WILMINGTON ST RALEIGH, NC 27601",EDUCATION BLDG                          ,               ,1436408220000,1436409180000,1436407980,0,15-0020823,735,Alarm system sounded due to malfunction,A,3,-78.63825736821423,35.77676775420826
4c497315-0d83-4f27-aa40-af12133f3aa6,594834,"JONES SAUSAGE RD & ROCK QUARRY RD RALEIGH, NC 27603",                                        ,               ,1436525880000,1436526120000,1436525580,0,15-0020955,142,Brush or brush-and-grass mixture fire,C,26,-78.5769778676399,35.73034348887275
db34ba16-693e-4813-963b-ed7ad162e9ee,594835,"3804 NEW BERN AVE RALEIGH, NC 27601",KNIGHTS INN HOTEL                       ,123,1437203520000,1437203700000,1437203160,0,15-0021772,611,Dispatched & cancelled en route,A,21,-78.5762021113066,35.79777317032184
7aedb36f-28da-4c88-852b-63f7895ce278,594837,"8401 LOUISBURG RD RALEIGH, NC 27601",HIGHLAND CREEK S/D                      ,               ,1438110060000,1438111440000,1438109640,0,15-0022895,251,Excessive heat scorch burns with no ignition,A,28,-78.5118120638053,35.89410640131561
9330843b-7141-468c-91f0-abb5fc5c2bf3,594838,"517 TARTAN CIR RALEIGH, NC 27603",                                        ,22,1438293240000,1438298400000,1438293000,0,15-0023122,111,Building fire,A,20,-78.68887012488288,35.77169533279495
70c38b97-7b3b-4b56-b38b-1c797009ba1c,594839,"6001 SHANDA DR RALEIGH, NC 27601",                                        ,A              ,1436654400000,1436655120000,1436654040,0,15-0021131,653,Smoke from barbecue tar kettle,B,15,-78.63268982657722,35.867953556040895
25cdb3d9-b852-4277-a6b8-e44714162a9b,594840,"3329 APACHE DR RALEIGH, NC 27601",                                        ,               ,1438254480000,1438255200000,1438254060,0,15-0023062,480,Attempted burning illegal action Other,B,11,-78.61522915022891,35.8250335733541
50faa18e-a661-4309-8cc6-3157fab7f751,594841,"2004 HUNTING RIDGE RD RALEIGH, NC 27601",                                        ,               ,1435767660000,1435768020000,1435767120,0,15-0020010,531,Smoke or odor removal,A,15,-78.60286914489477,35.87768959098128
219e95bf-9bc4-4441-885b-16c93372600c,594842,"4505 FALLS OF NEUSE RD RALEIGH, NC 27601",SOMERSET                                ,               ,1437685980000,1437686700000,1437685620,0,15-0022386,730,System malfunction Other,C,15,-78.61328182188188,35.843080663749724
f37be706-8169-496b-81ce-5c64435383ee,594845,"403 DANIELS ST RALEIGH, NC 27601",BAILEYS                                 ,               ,1436878320000,1436879580000,1436878140,0,15-0021404,745,Alarm system activation no fire - unintentional,C,5,-78.66113728871915,35.78920084270059
7602eb07-153a-4608-9a23-c6f4c0b49b14,594846,"9101 LEESVILLE RD RALEIGH, NC 27601",FOOD LION                               ,101,1437507120000,1437507540000,1437506940,0,15-0022143,745,Alarm system activation no fire - unintentional,A,23,-78.72381078956148,35.89710350264219
3a25a12f-0783-459d-a23b-957616e22170,594848,"I 495 SB & S NEW HOPE RD RALEIGH, NC 27601",EXIT 420 S NEW HOPE RD                  ,               ,1436973660000,1436973900000,1436973120,0,15-0021511,611,Dispatched & cancelled en route,B,21,-78.6345159991419,35.77546935808375
ff2e567a-a9f8-4fe1-a860-e7298de52c1c,594850,"622 DANIELS ST RALEIGH, NC 27601",                                        ,               ,1437869280000,1437869400000,1437868980,0,15-0022619,745,Alarm system activation no fire - unintentional,C,6,-78.66055473485066,35.793210314128636
44db1e77-af9f-456c-8820-b75f768607c4,594851,"POOLE RD & BUS WAY RALEIGH, NC 27601",BUS TERMINAL                            ,               ,1437954120000,1437954540000,1437954000,0,15-0022721,611,Dispatched & cancelled en route,A,26,-78.56601894938302,35.76840418606194
ed12e0f3-b553-4d2e-9cdb-d70c93b1a148,594852,"713 PEACH RD RALEIGH, NC 27603",                                        ,C              ,1438114680000,1438116120000,1438114380,0,15-0022901,111,Building fire,A,2,-78.65375440640318,35.74205295928584
2f81290a-b563-44f9-aa92-d8f46cfe0d02,594853,"1310 SILVER SAGE DR RALEIGH, NC 27601",                                        ,               ,1435851120000,1435851480000,1435850820,0,15-0020122,743,Smoke detector activation no fire - unintentional,B,20,-78.72798235014528,35.76324835502901
0ab20157-2421-4908-9b59-f7a7c21f78e2,594855,"7601 GLENWOOD AVE RALEIGH, NC 27601",AUCTION DIRECT USA                      ,               ,1436380200000,1436380560000,1436380020,0,15-0020776,745,Alarm system activation no fire - unintentional,A,17,-78.72095403197363,35.868749898025825
a6bccb8c-3452-43c0-baf5-5e4f51594890,594857,"ROLESVILLE BYPASS & LOUISBURG RD RALEIGH, NC 27601",                                        ,               ,1437194520000,1437194520000,1437194160,0,15-9019075,611,Dispatched & cancelled en route,A,28,-78.6345159991419,35.77546935808375
b1a16f50-8598-4ac3-93cd-f68c2b9ff4d8,594858,"6108 WOLF PARK DR RALEIGH, NC 27603",                                        ,101,1437050340000,1437055020000,1437050100,0,15-0021590,111,Building fire,C,8,-78.73361303166861,35.785403626817775
a7c20c0c-4caf-4d21-8f2f-c574ffea98e7,594859,"426 FENTON ST RALEIGH, NC 27601",                                        ,               ,1435959180000,1435959480000,1435959000,0,15-0020277,740,Unintentional transmission of alarm Other,A,7,-78.61541271916059,35.7994762478097
5e1f663b-3bcb-4ca1-9733-831af2b73fb6,594860,"120 BROUGHTON DR RALEIGH, NC 27601",NCSU POLK HALL                          ,               ,1438163040000,1438163940000,1438162620,0,15-0022946,733,Smoke detector activation due to malfunction,A,5,-78.66924673203016,35.786533967972616
4d85a17f-2c37-49fe-af5e-4c4f8e9a2c07,594861,"4000 ST JAMES CHURCH RD RALEIGH, NC 27601",                                        ,117,1437338940000,1437339000000,1437338580,0,15-0021948,611,Dispatched & cancelled en route,A,19,-78.57113458093993,35.835353013051744
11787436-d36f-4b65-9647-d4491608d80a,594862,"FALLS OF NEUSE RD & WAKEFIELD PINES DR RALEIGH, NC 27601",                                        ,               ,1435990800000,1435991460000,1435990560,0,15-0020314,500,Service Call other,C,25,-78.62519115321776,35.89325820916228
bd0476be-feb4-4707-84ef-6d7b5219ced2,594864,"1925 TORREY PINES PL RALEIGH, NC 27601",MOORE RESD                              ,               ,1437536340000,1437536340000,1437536100,0,15-0022203,611,Dispatched & cancelled en route,A,19,-78.60268717765923,35.88500709512826
dc5e2235-5381-4ddd-997d-07c5fbde7143,594865,"313 CHAPANOKE RD RALEIGH, NC 27601",STEVEN ENTERPRISE                       ,               ,1437666540000,1437667860000,1437666120,0,15-0022353,745,Alarm system activation no fire - unintentional,C,2,-78.64404388318486,35.735930017977964
aa68ee79-37a3-489d-a335-aa82ec1300e7,594866,"11411 COLBERT CREEK LOOP RALEIGH, NC 27603",LEGACY AT WAKEFIELD                     ,               ,1436319780000,1436320440000,1436319480,0,15-0020711,744,Detector activation no fire - unintentional,C,25,-78.54486182331986,35.95076148496139
13e41bbf-e583-4d6c-ae95-93454c0d4c7c,594867,"430 N SALISBURY ST RALEIGH, NC 27601",DOBBS BLDG                              ,               ,1437466740000,1437467280000,1437466440,0,15-0022098,735,Alarm system sounded due to malfunction,B,3,-78.64043774739372,35.77475713919876
14d224aa-fcb3-47ae-aedf-f8dde25b5a57,594868,"1020 W PEACE ST RALEIGH, NC 27601",RALEIGH APTS                            ,               ,1436407260000,1436409960000,1436407200,0,15-0020820,444,Power line down,A,1,-78.6547427229973,35.78862754883348
80e5f154-b792-42e6-a3f7-907869cef131,594869,"3030 SPANISH CT RALEIGH, NC 27605",                                        ,7,1437931380000,1437932520000,1437931320,0,15-0022692,140,Natural vegetation fire Other,A,5,-78.67716760818328,35.79930285419946
0c909b3b-e0e5-4411-b474-8780d46c976a,594870,"3939 WAKE FOREST RD RALEIGH, NC 27601",MONTECITO                               ,122,1436557800000,1436558340000,1436557440,0,15-0021003,700,False alarm or false call Other,A,11,-78.61581524256131,35.834375539180506
e002e873-583e-4a19-83cb-59cafd277ad6,594871,"2709 PATRICK RD RALEIGH, NC 27601",GRATZL                                  ,               ,1437778080000,1437779220000,1437777900,0,15-0022503,400,Hazardous condition Other,B,11,-78.60196830893797,35.82393237291924
a1058dc5-d5aa-4b27-9a11-30b7fcab9a2f,594872,"695 PALMER DR RALEIGH, NC 27601",ANDERSON BLDG DDH                       ,               ,1437337860000,1437339000000,1437337560,0,15-0021943,743,Smoke detector activation no fire - unintentional,A,1,-78.65353361128612,35.767549928205064
5f5c75b8-13c1-4af0-93e6-464ff43860a8,594873,"6216 WESTGATE RD RALEIGH, NC 27603",                                        ,               ,1438394520000,1438398660000,1438394220,0,15-0023264,131,Passenger vehicle fire,B,23,-78.75686303291779,35.90399840024371
c3b85484-b893-47a9-b58f-a3a73044be58,594874,"1621 BURGUNDY ST RALEIGH, NC 27601",                                        ,               ,1436537580000,1436538000000,1436537400,0,15-0020970,154,Dumpster or other outside trash receptacle fire,A,7,-78.60991123693465,35.79726733531454
2ecc6222-b0ea-4185-9798-0685016cfcb2,594875,"303 SHELLUM ST RALEIGH, NC 27601",                                        ,               ,1438110720000,1438111500000,1438110420,0,15-0022896,611,Dispatched & cancelled en route,A,7,-78.6065617031078,35.77651398278076
79be736a-a73d-459b-a928-b7f4f4d79561,594876,"312 MARLOWE RD RALEIGH, NC 27609",TERRY AND JUAN MICHAELS RES             ,               ,1437040500000,1437041880000,1437040140,0,15-0021581,733,Smoke detector activation due to malfunction,B,9,-78.64055040780846,35.823118289802935
39a24d38-9c88-4720-8b7f-e5e227a3c7fd,594877,"421 S SALISBURY ST RALEIGH, NC 27601",SHERATON HOTEL                          ,               ,1438327920000,1438328340000,1438327740,0,15-0023162,611,Dispatched & cancelled en route,A,1,-78.64036719640626,35.774947148089836
31a357fc-c2c6-42e7-834c-a721abdaf8d1,594878,"1130 FALLS RIVER AVE RALEIGH, NC 27601",FALLS RIVER COURT MEMORY CARE           ,               ,1437500220000,1437500760000,1437499980,0,15-0022136,743,Smoke detector activation no fire - unintentional,A,22,-78.58776061459145,35.90704143710946
e8a8fe73-8177-470e-98bc-7c31572eb327,594879,"3121 HUDSON HILL LN RALEIGH, NC 27601",                                        ,               ,1437332940000,1437333420000,1437332700,0,15-0021931,736,CO detector activation due to malfunction,A,14,-78.701853107375,35.82511859784415
64dfee30-975d-43f4-a751-976b105d2bdb,594880,"615 SPRING FOREST RD RALEIGH, NC 27601",SUNRISE ASSISTED LIVING                 ,               ,1437754620000,1437755160000,1437754500,0,15-0022466,745,Alarm system activation no fire - unintentional,B,15,-78.62711041729702,35.86243415971532
a5ff58ba-4451-4d72-b341-e2f8d0537c81,594881,"500 FAYETTEVILLE ST RALEIGH, NC 27601",MARRIOTT DOWNTOWN                       ,               ,1437288000000,1437289080000,1437287820,0,15-0021881,743,Smoke detector activation no fire - unintentional,C,1,-78.63947417669074,35.77357247610363
55d8bdb7-f127-4af4-ab3b-4160e6e82a7d,594882,"1015 W PEACE ST RALEIGH, NC 27605",                                        ,               ,1436747100000,1436748360000,1436746920,0,15-0021243,651,Smoke scare odor of smoke,A,5,-78.65392033421932,35.78857288136378
d9545206-a1fe-4340-ab09-5ee43ac1ca73,594884,"116 ST MARYS ST RALEIGH, NC 27601",CARRIAGE HOUSE APTS                     ,               ,1437579420000,1437580440000,1437579180,0,15-0022245,743,Smoke detector activation no fire - unintentional,B,1,-78.65060702226135,35.7824089600904
1c8c4044-646c-4376-9c61-8e91e4bd1cb5,594885,"220 SNOW AVE RALEIGH, NC 27601",CORNERSTONE                             ,113,1437129180000,1437129480000,1437128760,0,15-0021683,511,Lock-out,C,1,-78.65221546835397,35.779053374705555
70ec705a-dffd-4a39-807d-2c653621498f,594888,"900 GLENWOOD AVE RALEIGH, NC 27601",                                        ,               ,1435953000000,1435953540000,1435952760,0,15-0020268,743,Smoke detector activation no fire - unintentional,A,1,-78.64679213326956,35.79100967712742
a6d4b23c-e388-4f27-8898-1a6efa11aecb,594889,"I 440 EB & JONES FRANKLIN RD RALEIGH, NC 27601",                                        ,               ,1437067440000,1437067500000,1437067140,0,15-0021614,700,False alarm or false call Other,C,8,-78.6345159991419,35.77546935808375
0dceba99-aa58-4e08-bf41-2088cb540b83,594890,"8110 SIX FORKS RD RALEIGH, NC 27615",BAINBRIDGE SIX FORKS                    ,               ,1438279380000,1438280700000,1438279200,0,15-0023094,733,Smoke detector activation due to malfunction,A,4,-78.64784896077711,35.89014997988406
bd1ed845-968a-44ba-a1c3-4c54ba73bd39,594893,"2921 THURMAN DR RALEIGH, NC 27601",NCSU SULLIVAN HALL                      ,               ,1436406120000,1436407140000,1436405760,0,15-0020814,735,Alarm system sounded due to malfunction,A,5,-78.67555368865563,35.78658047889107
82ac1c11-f568-4ec5-a916-fb7397e541f7,594894,"4510 DURALEIGH RD RALEIGH, NC 27601",THE COVINGTON                           ,133,1436737800000,1436738520000,1436737620,0,15-0021225,551,Assist police or other governmental agency,A,17,-78.71409123198634,35.83955981613335
